sensor_id,timestamp,ubicacion,temperatura_c,humedad_pct,velocidad_viento_ms,presion_hpa,seeing_arcsec,transparencia
SENS-005,2024-03-04T07:45:00,Centro,17.99,12.5,4.57,748.75,0.642,0.844
SENS-001,2024-03-04T19:05:00,Norte,16.56,18.9,3.47,749.12,1.275,0.699
SENS-003,2024-03-06T11:35:00,Este,19.53,12.5,5.67,746.0,0.731,0.731
SENS-005,2024-03-01T03:05:00,Centro,15.13,8.0,3.41,744.41,0.681,0.808
SENS-005,2024-03-04T18:05:00,Centro,15.4,12.3,1.68,741.75,1.181,0.806
SENS-003,2024-03-02T16:35:00,Este,15.39,10.6,5.43,742.01,0.402,0.84
SENS-001,2024-03-01T13:20:00,Norte,16.02,17.5,5.77,736.3,0.422,0.857
SENS-001,2024-03-01T16:55:00,Norte,18.46,6.4,3.12,745.69,0.477,0.805
SENS-005,2024-03-03T21:15:00,Centro,15.86,17.5,5.76,744.79,0.748,0.95
SENS-004,2024-03-01T05:20:00,Oeste,14.26,15.8,4.47,741.36,0.644,0.913
SENS-003,2024-03-04T05:45:00,Este,15.19,10.1,6.58,750.12,0.513,0.921
SENS-002,2024-03-04T05:50:00,Sur,14.09,16.8,3.61,744.45,0.562,0.826
SENS-004,2024-03-06T07:20:00,Oeste,16.23,12.7,7.92,742.69,0.645,0.895
SENS-002,2024-03-02T12:15:00,Sur,14.26,16.4,6.07,747.31,0.411,0.864
SENS-001,2024-03-05T06:30:00,Norte,19.7,18.0,5.84,740.04,0.629,0.914
SENS-005,2024-03-06T15:25:00,Centro,17.36,17.1,2.11,749.14,0.697,0.876
SENS-002,2024-03-04T15:10:00,Sur,16.36,10.9,6.59,745.89,0.756,0.788
SENS-005,2024-03-07T03:55:00,Centro,17.54,3.8,2.15,748.65,0.131,0.925
SENS-004,2024-03-01T20:20:00,Oeste,17.8,3.7,5.52,744.54,0.618,0.849
SENS-004,2024-03-07T12:15:00,Oeste,17.27,3.7,0.79,745.28,0.422,0.944
SENS-004,2024-03-03T01:30:00,Oeste,17.13,17.3,4.45,740.68,0.356,0.881
SENS-003,2024-03-01T20:55:00,Este,17.57,17.6,5.47,745.75,0.722,0.758
SENS-003,2024-03-07T00:45:00,Este,13.16,4.3,5.48,748.66,0.686,0.851
SENS-002,2024-03-05T11:45:00,Sur,15.65,18.0,8.34,744.23,0.234,0.874
SENS-003,2024-03-01T02:50:00,Este,15.74,18.0,3.38,745.05,0.999,0.758
SENS-002,2024-03-03T12:25:00,Sur,15.86,11.7,5.5,746.45,0.089,0.798
SENS-003,2024-03-02T00:10:00,Este,18.8,3.2,6.62,742.29,0.475,1.0
SENS-003,2024-03-02T03:50:00,Este,13.21,6.8,4.05,741.77,0.632,0.886
SENS-004,2024-03-01T08:35:00,Oeste,17.07,5.4,4.66,745.05,0.525,0.854
SENS-002,2024-03-07T12:25:00,Sur,18.28,15.5,2.33,743.03,0.656,0.945
SENS-003,2024-03-06T12:00:00,Este,14.75,14.1,6.54,743.07,0.421,0.947
SENS-003,2024-03-03T14:45:00,Este,17.52,12.8,3.51,744.78,0.652,0.988
SENS-003,2024-03-04T01:50:00,Este,15.8,17.9,7.09,742.97,0.778,0.705
SENS-001,2024-03-03T23:25:00,Norte,14.9,15.1,6.7,745.65,0.896,0.694
SENS-004,2027-03-05T21:30:00,Oeste,18.1,10.4,4.32,748.78,0.569,0.824
SENS-005,2024-03-02T16:05:00,Centro,13.8,8.8,6.08,742.38,0.606,0.713
SENS-002,2024-03-02T22:45:00,Sur,15.53,3.9,4.07,749.43,0.812,0.764
SENS-002,2024-03-07T06:05:00,Sur,15.39,12.1,3.85,748.01,0.868,0.914
SENS-002,2024-03-03T05:20:00,Sur,16.95,6.5,3.53,746.61,0.787,0.938
SENS-003,2024-03-06T01:15:00,Este,18.54,5.8,5.08,745.18,0.246,0.793
SENS-005,2024-03-04T18:25:00,Centro,16.74,17.0,1.03,745.32,0.515,0.767
SENS-003,2024-03-02T16:50:00,Este,16.84,4.6,4.31,743.66,0.686,0.764
SENS-002,2024-03-02T04:55:00,Sur,17.32,15.5,6.6,751.13,0.9,0.668
SENS-001,2024-03-03T06:05:00,Norte,14.78,19.6,4.43,746.4,0.687,0.756
SENS-002,2024-03-03T17:05:00,Sur,16.22,19.1,7.17,744.94,0.444,0.859
SENS-003,2024-03-07T07:15:00,Este,16.14,3.7,5.69,745.57,0.382,0.838
SENS-005,2024-03-03T06:30:00,Centro,15.55,12.7,4.11,745.28,0.096,0.985
SENS-005,2024-03-03T17:45:00,Centro,15.65,3.1,8.09,746.77,0.446,2.508
,2024-03-07T14:30:00,Este,17.34,7.5,4.07,746.96,0.772,0.739
SENS-001,2024-03-03T03:15:00,Norte,14.29,10.5,4.45,741.84,1.022,0.669
SENS-005,2024-03-02T22:15:00,Centro,15.72,10.8,1.83,742.02,0.432,0.868
SENS-002,2024-03-02T23:55:00,Sur,17.01,10.1,5.04,745.14,1.181,0.905
SENS-001,2024-03-01T04:25:00,Norte,15.07,19.3,6.54,743.78,0.692,0.762
SENS-002,2024-03-05T15:40:00,Sur,19.19,6.3,3.91,743.67,0.886,0.805
SENS-004,2024-03-05T06:55:00,Oeste,15.4,8.3,6.4,742.36,0.454,0.906
SENS-001,2024-03-06T22:05:00,Norte,15.6,10.3,7.44,744.95,0.636,0.903
SENS-005,2024-03-05T02:05:00,Centro,16.27,9.8,7.28,744.66,0.803,0.773
SENS-003,2024-03-06T15:00:00,Este,17.59,4.8,4.52,747.28,0.741,0.977
SENS-001,2024-03-06T04:25:00,Norte,16.18,10.0,8.0,746.53,0.535,0.895
SENS-002,2024-03-04T11:50:00,Sur,-999.0,12.0,6.84,743.86,0.705,0.835
SENS-003,2024-03-07T05:35:00,Este,16.73,13.5,5.33,746.16,0.971,0.894
SENS-001,2024-03-03T18:55:00,Norte,18.06,6.5,7.74,742.83,0.554,0.695
SENS-003,2024-03-04T07:25:00,Este,15.91,10.9,4.46,742.99,0.773,0.696
SENS-004,2024-03-04T22:10:00,Oeste,15.03,14.4,6.6,746.09,0.304,0.884
SENS-004,2024-03-05T12:55:00,Oeste,17.99,5.3,5.56,742.98,0.373,0.653
SENS-001,2024-03-04T10:30:00,Norte,15.22,5.7,0.02,743.03,0.444,0.679
SENS-002,2024-03-03T16:30:00,Sur,16.96,19.7,4.02,741.56,0.542,0.833
SENS-004,2024-03-06T19:45:00,Oeste,16.29,12.2,1.85,745.91,0.644,0.917
SENS-005,2024-03-01T02:15:00,Centro,12.28,9.7,9.33,745.19,0.565,0.918
SENS-002,2024-03-06T06:05:00,Sur,16.85,14.4,7.22,747.35,0.692,0.835
SENS-003,2024-03-06T16:15:00,Este,17.12,12.5,2.77,746.97,0.618,0.914
SENS-005,2024-03-02T18:15:00,Centro,16.92,14.8,5.6,741.87,0.842,0.985
SENS-001,2024-03-01T18:15:00,Norte,16.99,19.2,4.4,748.02,0.736,0.959
SENS-003,2024-03-06T21:55:00,Este,20.04,3.2,5.57,742.64,1.281,0.987
SENS-001,2024-03-05T11:20:00,Norte,16.38,13.2,1.05,750.22,0.533,0.963
SENS-002,2024-03-05T00:55:00,Sur,16.82,16.8,8.87,742.56,1.14,0.81
SENS-003,2024-03-03T08:30:00,Este,18.12,3.1,5.48,746.02,0.533,0.963
SENS-002,2024-03-03T03:30:00,Sur,13.02,16.2,8.77,744.68,1.262,0.97
SENS-002,2024-03-06T14:20:00,Sur,15.22,10.1,6.01,1018.29,0.307,0.682
SENS-001,2024-03-01T03:35:00,Norte,14.59,5.2,7.59,748.9,0.672,0.726
SENS-005,2024-03-01T04:35:00,Centro,13.38,19.6,1.27,747.28,0.747,0.728
SENS-004,2024-03-03T11:45:00,Oeste,15.47,5.3,4.98,741.91,0.919,0.984
SENS-002,2024-03-07T05:20:00,Sur,14.46,16.0,2.92,746.05,0.305,0.895
SENS-002,2024-03-06T10:55:00,Sur,19.61,3.6,3.42,748.13,0.555,0.786
SENS-002,2024-03-01T13:45:00,Sur,18.41,5.6,7.01,743.92,0.017,0.774
SENS-001,2024-03-06T05:15:00,Norte,18.38,11.0,1.72,750.3,0.309,0.699
SENS-003,2024-03-06T23:00:00,Este,14.5,4.5,9.06,744.83,0.643,0.723
SENS-005,2024-03-07T18:45:00,Centro,15.68,10.6,9.59,741.08,0.775,0.657
SENS-002,2024-03-05T23:55:00,Sur,13.01,18.6,5.57,743.1,0.43,0.777
SENS-001,2024-03-07T13:40:00,Norte,17.49,18.2,8.14,744.26,0.335,0.941
SENS-005,2024-03-06T00:05:00,Centro,14.22,4.0,4.63,745.8,0.698,0.722
SENS-003,2024-03-05T08:35:00,Este,16.98,3.7,2.44,743.94,0.882,0.772
SENS-001,2024-03-07T18:55:00,Norte,17.93,13.5,4.06,745.15,0.952,0.782
SENS-003,2024-03-05T01:15:00,Este,17.13,17.9,3.72,745.27,1.121,0.759
SENS-003,2024-03-03T19:50:00,Este,16.64,13.1,0.99,742.7,0.675,0.798
SENS-004,2024-03-02T13:20:00,Oeste,18.62,12.7,6.57,741.37,0.78,0.671
,2024-03-06T05:25:00,Norte,15.73,6.2,7.28,744.49,0.185,0.984
SENS-001,2024-03-03T07:50:00,Norte,15.87,16.9,6.52,742.51,1.097,0.81
SENS-005,2024-03-04T13:15:00,Centro,17.81,19.1,5.06,742.69,0.487,0.702
SENS-004,2024-03-05T08:30:00,Oeste,17.59,12.5,6.58,745.92,0.573,0.774
SENS-001,2024-03-04T02:45:00,Norte,15.73,15.3,4.99,749.64,0.883,0.66
SENS-004,2024-03-03T02:20:00,Oeste,14.87,13.6,6.17,743.75,0.091,0.951
SENS-002,2024-03-03T07:30:00,Sur,15.01,3.4,4.63,745.46,0.274,0.819
SENS-002,2024-03-05T03:25:00,Sur,10.81,15.9,5.24,742.5,0.943,0.686
SENS-002,2024-03-04T02:10:00,Sur,13.58,10.7,3.87,744.2,0.84,0.781
SENS-003,2024-03-07T10:45:00,Este,14.57,3.5,5.12,744.23,-1.949,0.926
SENS-002,2024-03-03T03:45:00,Sur,16.61,8.0,7.38,750.28,0.851,0.818
SENS-005,2024-03-04T06:05:00,Centro,17.58,3.1,3.68,738.66,0.81,0.693
SENS-004,2024-03-01T10:45:00,Oeste,13.77,3.5,3.08,744.46,1.001,0.836
SENS-001,2024-03-01T00:10:00,Norte,17.16,10.3,1.28,747.04,0.259,0.699
SENS-002,2024-03-02T06:50:00,Sur,16.59,6.9,3.5,745.07,0.219,0.934
SENS-005,2024-03-01T10:40:00,Centro,19.42,11.5,6.5,745.25,-1.041,0.882
,2024-03-07T03:25:00,Norte,16.89,18.0,8.27,748.51,0.748,0.737
SENS-005,2024-03-03T03:10:00,Centro,13.42,17.4,5.64,748.78,0.749,0.88
SENS-004,2024-03-01T16:55:00,Oeste,14.79,6.7,5.01,743.35,0.545,0.902
SENS-001,2024-03-02T20:15:00,Norte,15.56,6.1,4.02,742.91,0.169,0.941
SENS-005,2024-03-03T13:15:00,Centro,16.94,18.7,9.22,744.81,0.347,0.662
SENS-005,2024-03-03T15:25:00,Centro,12.89,13.8,7.76,743.25,0.661,0.713
SENS-004,2024-03-03T18:40:00,Oeste,14.99,6.1,9.07,746.15,0.66,0.715
SENS-004,2024-03-01T21:05:00,Oeste,15.04,14.8,9.1,740.11,0.622,0.701
SENS-002,2024-03-04T21:20:00,Sur,17.12,16.3,6.21,745.4,0.44,0.937
SENS-005,2024-03-04T22:55:00,Centro,17.26,4.5,7.34,747.71,0.843,0.732
SENS-001,2024-03-03T12:55:00,Norte,17.92,13.6,5.89,744.01,0.448,0.721
SENS-002,2024-03-05T21:10:00,Sur,18.84,12.8,3.44,744.73,0.748,0.965
SENS-002,2024-03-02T04:15:00,Sur,-999.0,15.2,5.83,747.56,0.196,0.759
SENS-004,2024-03-01T11:45:00,Oeste,16.17,12.5,5.12,743.36,0.459,0.706
SENS-004,2024-03-01T01:10:00,Oeste,15.2,4.9,6.45,743.35,0.579,0.813
SENS-002,2024-03-02T23:05:00,Sur,17.26,8.1,4.11,744.37,0.58,0.76
SENS-004,2027-11-23T10:15:00,Oeste,16.11,10.2,4.23,748.29,0.703,0.92
SENS-005,2024-03-01T02:45:00,Centro,16.2,4.9,3.29,749.42,0.57,0.974
SENS-004,2024-03-04T03:20:00,Oeste,12.29,3.3,9.57,745.38,0.572,0.868
SENS-005,2024-03-06T17:20:00,Centro,16.94,6.2,7.25,746.13,0.291,0.971
SENS-003,2024-03-06T16:40:00,Este,15.48,17.1,3.52,742.78,0.102,0.945
SENS-004,2024-03-01T12:40:00,Oeste,18.67,19.3,3.21,745.93,0.944,0.709
SENS-005,2024-03-04T19:00:00,Centro,17.04,8.7,1.82,741.89,0.623,0.829
SENS-001,2024-03-05T08:35:00,Norte,15.85,7.6,4.67,744.3,0.639,0.699
SENS-002,2024-03-01T08:40:00,Sur,16.8,6.5,5.37,749.18,1.191,1.904
SENS-004,2024-03-04T05:15:00,Oeste,13.29,19.1,7.36,747.23,0.39,0.679
SENS-004,2024-03-04T01:45:00,Oeste,17.31,3.9,5.77,740.89,1.051,0.677
SENS-004,2024-03-02T10:00:00,Oeste,19.13,19.0,6.29,748.45,0.723,0.897
SENS-002,2024-03-06T02:05:00,Sur,16.21,10.6,5.5,745.0,0.076,0.894
SENS-003,2024-03-04T10:50:00,Este,14.87,5.9,7.33,741.65,0.086,0.86
SENS-005,2024-03-06T08:45:00,Centro,18.99,139.7,7.74,749.62,0.285,0.881
SENS-004,2024-03-04T14:10:00,Oeste,18.07,9.7,3.58,743.11,0.787,0.668
SENS-003,2024-03-04T16:05:00,Este,16.49,18.5,6.42,745.74,0.521,0.853
SENS-005,2024-03-07T10:20:00,Centro,16.26,18.7,5.75,745.56,0.877,0.828
SENS-003,2024-03-02T12:10:00,Este,17.56,15.3,5.6,746.61,1.033,0.7
SENS-002,2024-03-06T03:40:00,Sur,14.65,10.6,1.81,743.47,0.957,0.707
SENS-005,2024-03-06T14:25:00,Centro,19.06,13.8,1.92,746.58,0.767,0.882
,2024-03-05T13:50:00,Este,17.12,14.1,8.91,744.87,1.118,0.858
SENS-002,2024-03-07T07:20:00,Sur,13.78,12.2,1.0,746.05,0.671,0.878
SENS-003,2024-03-07T13:45:00,Este,17.04,12.7,6.1,746.56,0.779,0.962
SENS-005,2024-03-04T12:55:00,Centro,16.51,15.6,6.26,742.84,0.5,0.931
SENS-005,2024-03-06T06:40:00,Centro,18.9,14.7,7.73,744.34,0.703,0.668
SENS-003,2024-03-06T22:20:00,Este,19.05,18.8,4.3,748.19,0.632,0.906
SENS-001,2024-03-06T15:05:00,Norte,17.85,14.5,4.57,746.39,0.132,0.944
SENS-005,2024-03-06T08:30:00,Centro,16.63,174.3,3.59,742.65,0.807,0.903
SENS-004,2024-03-02T16:55:00,Oeste,16.36,11.0,8.45,748.31,0.849,0.651
SENS-004,2024-03-02T11:25:00,Oeste,17.02,18.7,4.43,748.72,0.846,0.927
SENS-005,2024-03-04T12:50:00,Centro,16.47,8.3,2.48,743.51,0.876,0.707
SENS-001,2024-03-04T19:20:00,Norte,17.6,8.1,3.77,742.62,0.753,0.891
SENS-005,2024-03-01T23:30:00,Centro,14.8,14.7,3.79,746.12,0.588,0.691
SENS-005,2024-03-06T13:25:00,Centro,17.12,14.0,8.86,738.07,1.118,0.945
SENS-004,2024-03-04T10:15:00,Oeste,15.76,19.1,4.85,743.75,0.863,0.986
SENS-002,2024-03-02T14:35:00,Sur,17.55,18.0,5.88,750.58,0.674,0.788
SENS-004,2024-03-05T16:50:00,Oeste,15.94,17.4,5.86,1011.85,0.535,0.907
SENS-001,2024-03-07T05:00:00,Norte,16.53,13.9,5.39,746.31,0.406,0.8
SENS-001,2024-03-01T20:50:00,Norte,15.8,14.7,7.48,741.0,0.538,0.944
SENS-004,2024-03-06T13:20:00,Oeste,16.65,10.5,4.13,741.56,1.345,0.989
SENS-004,2024-03-05T04:55:00,Oeste,18.24,4.6,1.06,745.41,0.3,0.987
SENS-004,2024-03-02T08:35:00,Oeste,18.08,14.0,8.0,744.37,0.629,0.891
SENS-001,2024-03-01T16:00:00,Norte,19.01,15.5,8.2,746.0,0.469,0.968
SENS-001,2024-03-03T20:20:00,Norte,18.11,3.5,3.27,748.62,0.283,0.701
SENS-005,2024-03-07T01:40:00,Centro,17.84,9.0,3.3,744.29,0.727,0.726
SENS-005,2024-03-06T20:10:00,Centro,17.6,15.1,4.87,749.55,0.917,0.694
SENS-004,2024-03-05T20:35:00,Oeste,14.79,6.8,9.64,744.64,0.416,0.878
,2024-03-06T08:15:00,Oeste,16.65,5.6,4.24,742.9,0.796,0.96
SENS-003,2024-03-02T09:20:00,Este,18.1,5.4,8.69,744.56,0.766,0.666
SENS-004,2024-03-05T07:30:00,Oeste,16.88,9.4,3.28,747.91,0.67,0.99
SENS-003,2024-03-05T19:40:00,Este,15.88,17.4,7.18,740.97,0.939,0.858
SENS-003,2024-03-01T13:50:00,Este,14.66,5.1,2.42,744.42,0.437,0.997
SENS-003,2024-03-04T07:15:00,Este,14.22,5.4,5.66,745.05,0.635,0.693
SENS-002,2024-03-03T09:15:00,Sur,17.32,18.8,7.78,745.83,0.631,0.754
SENS-003,2024-03-02T08:30:00,Este,16.65,11.6,4.54,742.7,0.891,0.994
SENS-004,2024-03-01T02:25:00,Oeste,17.32,12.8,6.15,749.51,0.379,0.7
SENS-004,2024-03-02T14:20:00,Oeste,17.09,16.0,6.61,742.25,1.018,0.871
SENS-003,2024-03-04T05:15:00,Este,16.28,9.7,6.15,747.58,0.869,0.755
SENS-005,2024-03-03T20:50:00,Centro,17.7,14.7,6.98,745.87,0.714,0.937
SENS-003,2024-03-06T09:20:00,Este,14.64,6.7,7.17,747.47,0.898,0.859
SENS-002,2024-03-03T02:35:00,Sur,16.84,16.3,3.36,745.0,0.778,0.866
SENS-005,2024-03-05T15:15:00,Centro,15.76,11.7,5.99,745.74,0.577,0.791
SENS-001,2024-03-01T19:50:00,Norte,18.43,5.3,6.3,751.16,0.565,0.918
SENS-003,2024-03-01T01:15:00,Este,-999.0,9.3,4.28,743.92,0.595,0.709
SENS-005,2024-03-05T19:00:00,Centro,18.25,4.6,2.44,747.52,0.085,0.898
SENS-002,2024-03-04T09:25:00,Sur,16.14,3.4,5.8,747.59,0.707,0.855
SENS-003,2024-03-07T12:20:00,Este,16.93,10.3,3.76,747.19,-0.123,0.695
SENS-005,2024-03-03T22:35:00,Centro,-999.0,15.5,4.96,746.58,0.768,0.878
SENS-004,2024-03-01T22:35:00,Oeste,19.29,11.1,8.44,747.37,0.582,0.785
SENS-003,2024-03-06T02:45:00,Este,16.25,14.2,4.4,743.91,0.814,0.873
SENS-001,2024-03-04T06:45:00,Norte,15.35,7.1,4.17,741.18,0.514,0.762
SENS-004,2024-03-03T02:15:00,Oeste,18.04,18.6,3.11,747.52,0.725,0.693
SENS-004,2024-03-07T13:30:00,Oeste,-999.0,6.2,6.84,747.8,0.572,0.81
SENS-003,2024-03-04T19:25:00,Este,15.16,178.7,4.26,751.32,0.735,0.661
SENS-005,2024-03-02T05:25:00,Centro,15.52,11.1,4.08,746.9,0.008,0.955
,2024-03-07T20:20:00,Este,16.32,11.0,8.23,749.04,0.398,0.958
SENS-002,2024-03-06T09:20:00,Sur,13.89,11.0,6.55,746.73,0.394,0.92
SENS-001,2024-03-04T16:00:00,Norte,13.4,18.5,4.56,741.52,0.278,0.784
SENS-002,2024-03-05T17:20:00,Sur,18.14,11.8,4.8,741.86,0.446,0.735
SENS-005,2024-03-06T04:00:00,Centro,17.0,18.8,8.12,741.52,0.227,0.795
SENS-003,2024-03-06T15:40:00,Este,16.68,17.8,7.28,742.43,0.776,0.765
SENS-002,2024-03-02T10:10:00,Sur,15.29,11.6,4.53,745.21,0.638,0.864
SENS-003,2024-03-02T18:15:00,Este,17.8,18.4,4.01,747.97,0.132,0.897
SENS-005,2024-03-02T23:25:00,Centro,16.65,12.7,2.37,743.67,0.389,0.969
SENS-002,2024-03-07T21:10:00,Sur,16.13,14.5,8.57,740.87,0.668,0.862
SENS-001,2024-03-01T12:10:00,Norte,18.21,3.6,4.22,741.49,0.765,0.692
SENS-004,2024-03-03T21:55:00,Oeste,15.26,3.9,6.21,743.78,0.472,0.913
SENS-002,2024-03-02T00:30:00,Sur,15.82,13.0,5.09,743.74,1.011,0.797
SENS-002,2024-03-01T21:05:00,Sur,16.2,9.2,5.18,744.66,0.624,0.891
SENS-002,2024-03-06T14:15:00,Sur,18.94,15.3,6.52,739.16,0.816,0.838
SENS-003,2024-03-05T16:45:00,Este,15.57,18.1,5.86,744.39,0.785,0.866
SENS-001,2024-03-07T00:40:00,Norte,16.31,18.5,5.8,746.14,0.333,0.995
SENS-004,2024-03-07T06:15:00,Oeste,19.53,17.4,8.68,741.2,0.673,0.798
SENS-004,2024-03-07T11:40:00,Oeste,15.99,6.2,6.15,743.53,0.483,0.749
SENS-001,2024-03-01T09:30:00,Norte,19.62,10.2,8.13,745.46,0.665,0.974
SENS-005,2024-03-04T09:15:00,Centro,18.52,4.7,4.78,744.64,0.723,0.655
SENS-003,2024-03-07T07:00:00,Este,17.31,7.9,2.5,746.53,0.593,0.947
SENS-005,2024-03-06T12:50:00,Centro,17.79,7.4,5.1,744.41,0.469,0.897
SENS-001,2024-03-02T17:30:00,Norte,16.06,5.8,4.7,740.74,0.524,0.929
SENS-004,2024-03-06T22:40:00,Oeste,21.5,11.9,9.2,745.62,0.512,0.67
SENS-001,2024-03-03T12:00:00,Norte,13.7,15.5,5.36,744.93,0.503,0.768
SENS-004,2024-03-05T19:35:00,Oeste,15.05,10.4,8.46,746.6,0.624,0.916
SENS-005,2024-03-07T16:40:00,Centro,17.88,13.4,0.96,745.36,0.397,0.736
SENS-003,2024-03-07T13:50:00,Este,16.91,19.1,5.13,742.45,0.254,0.916
SENS-002,2024-03-04T18:45:00,Sur,16.03,11.3,8.55,743.43,0.873,0.684
,2024-03-05T23:10:00,Oeste,16.82,15.3,7.05,741.29,0.583,0.693
SENS-004,2024-03-06T06:00:00,Oeste,16.66,14.9,5.64,748.19,0.409,0.7
SENS-004,2024-03-03T10:10:00,Oeste,15.93,6.5,5.5,749.75,0.491,0.922
SENS-001,2024-03-03T01:40:00,Norte,15.03,3.4,6.24,743.85,0.205,0.866
SENS-005,2024-03-05T04:45:00,Centro,15.91,16.2,3.89,743.48,1.018,0.997
SENS-004,2024-03-01T22:45:00,Oeste,18.16,14.1,9.65,741.87,0.836,0.736
SENS-004,2024-03-01T19:15:00,Oeste,16.02,5.4,5.58,748.19,0.578,0.907
SENS-003,2024-03-05T01:00:00,Este,15.34,14.2,7.7,745.77,0.647,0.961
SENS-001,2024-03-06T17:15:00,Norte,18.57,7.8,2.54,748.67,0.735,0.975
SENS-004,2024-03-02T02:00:00,Oeste,13.18,16.9,6.04,745.91,0.81,0.753
SENS-005,2024-03-02T10:55:00,Centro,15.57,10.7,2.99,749.42,0.689,0.965
SENS-002,2024-03-03T10:20:00,Sur,15.11,8.6,4.26,749.18,0.757,0.819
SENS-004,2024-03-06T16:05:00,Oeste,16.43,18.5,5.62,742.24,0.084,0.924
SENS-001,2024-03-06T21:40:00,Norte,18.27,6.2,4.78,743.96,0.651,0.917
SENS-005,2024-03-04T16:20:00,Centro,18.13,3.2,2.7,743.58,0.385,0.956
SENS-003,2024-03-05T21:00:00,Este,14.89,11.5,9.21,745.83,1.282,0.776
SENS-004,2024-03-05T22:35:00,Oeste,14.65,10.8,2.78,741.49,0.667,0.724
SENS-004,2024-03-01T08:40:00,Oeste,16.83,12.1,4.18,745.21,0.595,0.724
SENS-002,2024-03-04T06:30:00,Sur,15.44,19.9,7.26,743.67,0.492,0.751
SENS-004,2024-03-02T16:25:00,Oeste,15.13,3.0,5.71,745.12,0.434,0.871
SENS-001,2024-03-01T07:10:00,Norte,19.75,3.7,5.37,746.29,0.941,0.679
SENS-002,2024-03-02T01:40:00,Sur,17.59,6.8,3.46,744.92,0.449,0.709
SENS-002,2027-05-13T17:53:00,Sur,15.1,6.4,5.33,740.9,0.228,0.761
SENS-003,2024-03-01T04:05:00,Este,13.91,12.5,2.73,744.29,0.51,0.688
SENS-004,2024-03-07T17:40:00,Oeste,16.61,18.5,4.41,745.77,0.326,0.762
SENS-002,2024-03-03T01:30:00,Sur,16.7,5.2,1.69,746.16,0.944,0.697
SENS-004,2024-03-01T04:35:00,Oeste,16.0,8.8,5.54,748.9,0.466,0.852
SENS-001,2024-03-04T13:45:00,Norte,16.13,11.2,2.75,741.58,0.363,0.987
SENS-001,2024-03-01T11:20:00,Norte,14.04,11.8,2.61,744.13,0.69,0.861
SENS-005,2027-04-17T08:08:00,Centro,16.11,11.5,8.71,745.59,0.269,0.695
SENS-004,2024-03-02T02:50:00,Oeste,14.28,18.8,7.65,742.25,1.145,0.848
SENS-002,2024-03-03T23:10:00,Sur,19.31,6.7,8.38,748.05,0.814,0.775
SENS-003,2024-03-02T10:05:00,Este,18.68,9.3,6.32,740.74,0.431,0.803
,2024-03-05T04:00:00,Norte,16.08,15.1,3.03,742.2,0.931,0.738
SENS-003,2024-03-03T11:45:00,Este,16.01,9.7,2.97,745.6,0.798,0.664
SENS-005,2024-03-07T12:00:00,Centro,16.27,18.7,1.32,745.31,0.632,0.84
SENS-004,2024-03-03T17:20:00,Oeste,15.68,11.6,7.37,745.13,0.58,0.837
SENS-001,2024-03-02T23:10:00,Norte,16.63,8.7,3.42,746.69,0.446,0.668
SENS-004,2024-03-06T02:30:00,Oeste,14.64,3.2,1.67,743.21,0.681,0.701
SENS-003,2024-03-05T23:10:00,Este,17.24,5.3,2.16,742.49,0.779,0.667
SENS-002,2024-03-07T16:35:00,Sur,18.21,18.5,4.06,745.16,0.614,0.739
SENS-005,2024-03-05T09:55:00,Centro,14.6,5.2,5.4,747.44,0.833,0.961
SENS-004,2024-03-07T05:45:00,Oeste,15.05,11.8,5.71,746.14,0.736,0.937
SENS-003,2024-03-07T08:00:00,Este,17.74,8.5,3.99,742.5,0.442,0.88
SENS-004,2024-03-03T15:30:00,Oeste,16.02,15.2,5.02,749.38,0.715,0.877
SENS-004,2024-03-03T12:25:00,Oeste,16.08,9.0,6.7,747.33,0.697,0.927
SENS-005,2024-03-04T13:45:00,Centro,15.46,17.7,3.89,743.86,1.175,0.981
SENS-005,2024-03-02T07:45:00,Centro,18.23,7.6,6.16,740.11,0.805,0.762
SENS-002,2024-03-02T03:30:00,Sur,15.47,8.9,2.3,741.08,0.678,0.667
SENS-002,2024-03-06T06:15:00,Sur,15.83,10.6,1.8,745.75,0.198,0.894
SENS-002,2024-03-01T15:35:00,Sur,17.21,10.9,2.77,747.78,0.791,0.913
SENS-001,2024-03-01T16:15:00,Norte,16.26,19.5,2.95,747.02,0.329,0.764
SENS-004,2024-03-06T01:55:00,Oeste,20.02,3.2,3.94,748.57,0.273,0.999
SENS-003,2024-03-07T08:25:00,Este,17.11,3.2,3.89,749.25,0.683,0.735
SENS-003,2024-03-04T16:15:00,Este,15.52,8.8,2.88,745.63,0.674,0.991
SENS-001,2024-03-03T18:50:00,Norte,15.06,13.1,2.5,746.87,0.99,0.853
SENS-003,2024-03-06T22:55:00,Este,17.96,10.8,4.35,741.43,1.162,0.678
SENS-005,2027-09-28T13:39:00,Centro,15.41,14.7,5.58,750.33,0.119,0.946
SENS-005,2024-03-01T08:50:00,Centro,-999.0,175.0,4.81,743.52,0.28,0.986
SENS-002,2024-03-01T05:40:00,Sur,14.48,13.4,3.04,744.34,0.457,0.738
SENS-003,2024-03-07T18:55:00,Este,18.18,12.2,6.96,749.36,0.984,0.687
SENS-005,2024-03-03T23:20:00,Centro,17.56,7.0,2.45,749.8,1.099,0.897
SENS-001,2024-03-03T05:40:00,Norte,18.18,4.4,2.73,741.28,0.664,0.749
